"ID","DemAffl","DemAge","DemGender","PromClass","PromSpend","PromTime","TargetBuy"
42163686,3,42,NA,"Tin",0.01,5,0
52153883,11,NA,"M","Gold",15000,11,0
38913590,10,70,NA,"Gold",6000,4,0
50752992,8,49,NA,"Silver",3600,4,0
18639976,10,42,"F","Tin",0.01,8,0
3918068,7,53,"F","Tin",0.01,5,0
47771552,8,43,"M","Tin",0.01,5,1
7514115,9,58,"F","Gold",6000,17,0
31900743,10,73,"F","Tin",0.01,5,0
27908968,5,50,"F","Tin",0.01,5,0
28145585,14,55,"F","Gold",6061.26,29,1
41310642,7,39,"F","Tin",0.01,4,1
14809176,10,28,"F","Silver",1590,6,1
37566314,8,NA,"M","Tin",0.01,4,1
7009844,6,71,"M","Tin",0.01,8,0
48615031,23,36,"M","Tin",0.01,5,1
37157198,6,58,"U","Tin",0.01,9,0
35806474,13,31,"F","Tin",0.01,5,1
32523048,7,33,"F","Silver",1250,5,1
16607104,10,69,"F","Gold",7500,3,1
19002327,11,NA,"F","Silver",3000,1,1
38275879,10,45,"F","Silver",2000,5,0
4377672,NA,64,"F","Silver",2000,4,1
38572695,3,62,"M","Gold",12000,2,0
34224803,5,38,"F","Silver",3000,8,1
40368949,14,71,"F","Silver",3000,7,0
48112765,NA,36,"F","Tin",0.01,5,1
37956074,5,57,"F","Silver",420.01,8,0
52568838,11,NA,"U","Gold",6107.64,7,0
40382992,10,45,"M","Silver",2650,1,0
29575656,12,72,NA,"Gold",6105.32,7,0
25348191,4,52,"M","Gold",6105.32,8,0
16654331,12,46,"F","Silver",35,3,0
9609903,7,66,"M","Gold",20000,4,0
35000801,3,61,"U","Silver",1000.01,8,0
33759134,7,44,"M","Tin",0.01,7,0
13294830,10,30,"F","Silver",50,2,1
6765769,9,76,"M","Gold",9000,5,0
21284423,11,63,"F","Silver",3498.6,14,0
6663036,13,56,"F","Tin",0.01,5,0
1468979,8,49,"M","Tin",0.01,20,0
45872068,11,51,NA,"Tin",0.01,4,0
12552291,5,76,"M","Silver",3000,5,0
30337941,6,51,"M","Silver",3534.1,7,0
52681707,8,37,"F","Tin",0.01,5,0
40728422,10,63,"M","Silver",5000,5,0
14708809,7,46,"M","Silver",5000,1,0
29561264,7,68,"M","Silver",4410,1,0
823066,8,65,NA,"Silver",50,7,0
40557911,6,61,"M","Gold",6105.32,8,0
10103104,NA,23,NA,"Silver",420,1,1
28820312,13,55,"M","Gold",6000,1,1
12401439,9,41,"M","Tin",0.01,8,0
24162221,9,60,"M","Silver",4000,5,0
19580517,15,37,"F","Tin",0.01,4,1
16142756,15,42,"F","Silver",2500,1,0
9871276,8,59,"F","Tin",0.01,8,0
3627527,8,57,NA,"Gold",10000,25,0
30515661,10,48,"F","Tin",0.01,8,1
16899962,9,77,"M","Silver",1026.23,5,1
39897571,8,79,"M","Silver",1260,6,0
6283985,15,58,"F","Gold",6060.11,29,0
10624171,10,43,"F","Gold",6000,2,1
27310418,6,44,"F","Tin",0.01,5,0
2789647,12,75,"F","Platinum",24106.7,23,1
5909155,7,66,"F","Silver",1000.01,6,0
23033347,6,79,"F","Gold",12000,21,0
28934555,11,35,"F","Tin",0.01,8,1
27633640,5,38,"M","Silver",1000,8,0
17974062,6,42,"F","Tin",0.01,8,1
30002702,9,51,"M","Silver",50,10,0
6361641,NA,43,"M","Silver",0.02,5,0
31419778,14,55,"M","Silver",2035.11,NA,0
14525038,11,38,"F","Silver",650.01,2,1
14176130,10,55,"F","Tin",0.01,5,0
30585880,8,60,"M","Silver",3000,1,0
32700543,7,NA,"F","Gold",11500,2,1
23787228,7,47,"F","Silver",1500,5,0
32969291,8,NA,"F","Gold",6000,2,0
39580500,9,37,NA,"Tin",0.01,6,0
35483675,8,NA,"M","Silver",2500,5,0
28768515,6,38,"F","Tin",0.01,8,0
28308050,8,63,"F","Silver",2500,5,0
3819957,4,61,NA,"Silver",750,13,0
3831728,12,65,"M","Gold",14000,5,1
30454522,8,55,"F","Silver",3000,8,0
43614134,16,41,"F","Gold",6000,1,1
30763339,12,NA,"F","Silver",2000,4,1
22395679,1,60,"U","Silver",2500,15,0
39470721,12,57,"M","Gold",6000,5,0
48613004,13,43,"F","Silver",50,11,1
3789691,9,66,"M","Gold",15000,14,0
9500227,8,65,"M","Tin",0.01,12,0
47445663,6,72,"F","Silver",3000,8,0
14177633,15,40,"F","Silver",3000,6,1
39112345,9,NA,"F","Silver",1000,1,0
24492957,5,44,NA,"Tin",0.01,8,0
28438329,9,NA,"F","Tin",0.01,5,1
8096899,9,52,NA,"Tin",0.01,5,0
35757171,11,50,"F","Tin",0.01,7,0
666238,9,65,"M","Gold",6107.64,NA,0
6443214,8,66,"F","Platinum",51000,9,0
8494061,10,36,"M","Silver",250,1,1
48180825,16,NA,"M","Silver",13.77,2,1
29923336,9,68,"F","Gold",6000,2,1
28437705,9,47,"M","Gold",6000,1,0
3874389,2,72,"F","Gold",9600,28,0
46961897,4,62,"M","Gold",12000,8,0
51398653,4,60,"F","Silver",58.45,30,0
277010,4,57,"F","Tin",0.01,5,0
3026248,9,NA,"M","Silver",4000,1,0
16758064,8,39,NA,"Tin",0.01,8,1
37744387,NA,52,"F","Tin",0.01,8,0
48191770,1,60,NA,"Gold",6053.34,4,0
42062570,8,50,"F","Silver",1500,7,0
26076748,7,77,NA,"Gold",5500,11,0
33394977,9,53,"F","Silver",50,7,0
10585869,6,53,"M","Tin",0.01,5,0
33595573,10,52,"F","Silver",3800,13,0
32011217,7,61,NA,"Platinum",25000,1,0
40136967,10,43,"M","Tin",0.01,5,0
10099697,14,70,"F","Silver",3720.39,21,0
27726576,9,66,"U","Platinum",29987.28,4,0
47457637,7,61,"F","Silver",1000,6,0
36936835,11,60,NA,"Tin",0.01,8,0
32642209,10,42,"F","Tin",0.01,10,1
39716585,8,35,"F","Gold",6000,5,1
17427401,7,55,"U","Silver",2500,4,0
3566064,7,33,"F","Silver",2000,11,0
6183301,NA,45,NA,"Silver",100,9,0
10183442,8,46,"F","Tin",0.01,5,0
49626843,9,65,"F","Silver",3000,3,1
3916731,6,57,"M","Gold",5281.24,1,0
3464717,7,54,"F","Tin",0.01,7,1
39731509,7,NA,"F","Gold",6000,2,0
6666191,10,NA,NA,"Gold",11450,8,0
43389653,8,52,"M","Gold",6000,5,0
35710990,10,45,"F","Silver",600,10,0
31482496,7,60,"F","Gold",12053.34,6,1
38741594,6,33,"M","Tin",0.01,5,0
40998578,NA,56,"F","Gold",9000,26,0
1055682,9,55,"M","Gold",5672.31,2,0
13674242,5,39,"F","Silver",25,2,0
50103714,10,NA,"M","Tin",0.01,8,0
52067359,12,75,"M","Gold",11553.34,13,0
3825620,15,33,"M","Silver",600,8,1
4167236,NA,54,"M","Silver",2000,1,0
7301499,6,72,"M","Gold",6000,2,1
21185409,6,43,"M","Tin",0.01,4,0
943517,9,48,"F","Silver",600,8,0
30163013,7,72,"M","Gold",9000,9,0
18935834,8,36,"F","Silver",4500,5,1
49656009,9,47,"M","Tin",0.01,6,0
29448387,13,63,"F","Gold",20000,4,0
46967542,12,47,"F","Gold",9600,8,0
26222523,7,47,"M","Silver",1000,9,0
40357750,7,58,"U","Silver",0.02,5,0
37100854,10,35,"M","Tin",0.01,9,0
48588255,6,39,"F","Tin",0.01,5,1
9794468,4,77,"M","Gold",6000,2,1
33831919,6,44,"M","Tin",0.01,10,0
26915979,7,30,"F","Silver",3000,4,0
18479359,14,65,"F","Silver",3000,16,0
51197100,9,NA,"F","Tin",0.01,8,0
15618048,9,49,"M","Tin",0.01,11,0
18593348,13,31,"M","Tin",0.01,5,0
27723623,5,63,"U","Tin",0.01,8,0
38255860,11,47,"F","Tin",0.01,5,0
34346259,9,52,"F","Silver",3000,3,1
17006600,11,57,NA,"Silver",3000,6,0
26894904,7,31,NA,"Tin",0.01,8,0
2281147,13,66,"F","Silver",2000,5,1
15173569,NA,71,"M","Platinum",20561.79,3,0
9792783,NA,77,"M","Gold",18194.13,18,1
36402687,12,53,"F","Gold",6000,1,1
18937330,11,53,"M","Tin",0.01,5,1
31521734,8,59,"F","Gold",9000.01,9,0
4387392,NA,47,"F","Tin",0.01,8,0
10890785,NA,52,"M","Silver",3562.79,29,0
36749709,4,74,"U","Gold",6105.32,NA,0
39611414,8,54,"U","Silver",4885.03,8,0
4276507,14,55,"F","Tin",0.01,7,0
6920055,6,48,"U","Silver",3600,9,0
43603655,7,49,"F","Tin",0.01,4,0
48972764,5,65,"F","Silver",5000,3,0
13629972,9,42,"U","Tin",0.01,8,0
29555574,9,36,NA,"Silver",5000,1,0
28890809,9,NA,"F","Silver",5000,5,0
37332097,8,48,"M","Tin",0.01,4,0
13085212,11,59,"F","Tin",0.01,10,0
24389080,10,56,"M","Silver",1332.17,13,0
25979981,9,37,"F","Gold",6000,9,1
2510294,8,36,"F","Tin",0.01,9,0
26760118,8,25,"F","Silver",900,4,1
35593020,NA,68,"M","Gold",9000,2,0
28676548,7,60,"U","Silver",3000.01,8,0
49950187,4,43,"F","Silver",3000,1,0
32888011,6,59,"M","Silver",1000,5,0
9813772,10,50,"F","Silver",3000,9,0
10904069,NA,52,"F","Silver",3000,5,0
18693601,12,62,"F","Silver",1000,5,1
46489748,9,59,"M","Tin",0.01,5,1
35541748,10,44,NA,"Silver",900,9,0
29556945,11,66,"M","Gold",9000,8,0
21167559,10,74,"F","Gold",6000,9,0
6719066,11,32,"F","Tin",0.01,5,1
28899296,8,40,NA,"Tin",0.01,7,0
33647468,5,76,"M","Silver",1500,11,0
39434369,7,61,"F","Gold",6000,6,0
2502917,10,50,"F","Silver",3000,8,0
45234169,4,66,"F","Silver",3000,21,0
38387189,7,34,"M","Silver",900,9,0
18904998,15,71,"M","Gold",12000,8,0
17331242,NA,72,"F","Platinum",20232.04,3,0
46802993,15,43,NA,"Silver",1000,5,0
22108998,14,31,"F","Silver",1300,4,1
3479013,8,46,"F","Tin",0.01,8,0
18635997,7,45,NA,"Silver",100.01,9,0
48579388,14,60,"F","Silver",5000,1,0
28741986,8,45,"F","Silver",50.02,11,0
3596273,10,51,"F","Gold",10000,1,0
46316231,9,NA,NA,"Platinum",28000,6,0
8936919,12,72,"F","Gold",6000,5,0
35654690,6,44,"F","Gold",6107.64,5,0
26172801,NA,49,"F","Gold",12053.35,5,0
47526892,8,63,"F","Gold",6000,5,0
32662250,7,26,"F","Tin",0.01,5,0
31558263,13,41,"M","Tin",0.01,8,1
49466463,14,36,"U","Tin",0.01,5,1
29782317,13,53,"U","Silver",900,4,0
35648909,4,52,"M","Tin",0.01,8,0
17371481,3,66,"F","Gold",6105.32,7,0
35072667,10,20,"F","Silver",1000,1,1
30352762,8,50,"F","Silver",2500,1,0
31622719,18,37,"F","Silver",50,9,1
3908003,9,65,"F","Silver",1000,9,0
29975840,12,50,"M","Gold",14000,29,1
45395421,7,60,"M","Silver",1000,5,0
35827960,16,32,"F","Silver",600,6,1
162485,16,34,"F","Silver",3000,3,1
3768465,9,53,"M","Silver",3000,3,0
32685340,10,79,"U","Gold",6000,2,0
5887127,7,77,"F","Silver",3550,2,1
12367109,10,77,"F","Tin",0.01,5,0
52220700,5,57,"F","Gold",15768.5,10,0
40460292,8,46,"M","Tin",0.01,5,0
39390396,8,55,"F","Tin",0.01,6,0
37740284,5,56,NA,"Gold",9106.01,9,0
46729188,10,40,NA,"Silver",2000,2,0
17882249,NA,31,"M","Tin",0.01,5,0
28266013,5,68,NA,"Silver",978.4,29,0
19580665,6,43,"M","Tin",0.01,8,0
11275847,15,61,"F","Silver",5000,6,0
10242414,8,64,"F","Gold",6000,1,0
30553679,11,77,"M","Gold",13500,13,0
26561778,7,54,"M","Tin",0.01,5,0
30566797,2,73,"F","Gold",9000,11,0
23660015,5,37,"F","Tin",0.01,4,0
17866413,3,50,"F","Tin",0.01,7,0
42812064,8,77,"F","Gold",6000,1,1
25153765,NA,40,"F","Silver",2200,4,1
10239006,13,38,"F","Gold",12000,2,1
13591452,11,74,"M","Gold",6107.64,13,0
34600538,12,54,"F","Gold",9884.25,8,0
44544857,6,57,"F","Gold",10000,12,0
18641997,9,53,"M","Silver",3000,13,0
18571948,6,44,"F","Tin",0.01,5,0
22406239,6,54,"U","Silver",4000,5,0
30813808,13,55,"M","Silver",600,5,0
37181870,8,45,"M","Tin",0.01,5,0
11422076,5,NA,"M","Tin",0.01,4,0
40109650,7,33,"U","Silver",0.02,8,0
41565322,11,36,"F","Gold",8000,5,1
45484572,10,53,"F","Silver",1200,7,0
18975038,6,44,"F","Silver",50,7,0
3550869,7,53,NA,"Silver",3000,7,0
36752254,9,59,"U","Gold",11052.66,7,0
35541977,13,NA,"F","Tin",0.01,7,0
5808596,10,75,"F","Platinum",39416.32,3,0
15628043,10,46,"F","Tin",0.01,5,0
43345346,8,46,"M","Gold",6000,1,0
3930459,5,52,"F","Tin",0.01,5,0
17881811,11,69,"F","Gold",6000,2,0
16622642,3,78,"F","Silver",4000,2,0
40536086,9,52,"F","Gold",6000,4,0
8387648,5,77,"F","Gold",6000,2,0
35044493,9,49,"F","Silver",3561.09,2,0
7119100,8,72,NA,"Gold",6899.32,12,0
27435911,8,77,"F","Gold",8000,2,0
14154803,8,37,"F","Silver",720.01,5,1
12691542,19,35,"F","Tin",0.01,5,1
47185580,NA,77,"M","Silver",206.06,13,0
14366088,3,NA,"U","Silver",150,5,0
18580114,10,74,NA,"Tin",0.01,8,0
34531145,4,52,"M","Silver",920,9,0
15118975,5,60,"M","Gold",6178.5,9,1
31435021,7,64,"F","Tin",0.01,9,0
42446742,10,55,"F","Silver",50,6,0
47370507,8,53,"M","Tin",0.01,10,0
43373080,14,NA,"F","Tin",0.01,7,1
39973715,NA,NA,"M","Tin",0.01,11,0
14591545,9,60,"F","Gold",6000,14,0
47633320,16,33,"F","Tin",0.01,5,1
36142111,15,35,"F","Silver",0.02,8,1
32932878,6,44,"F","Silver",3000,3,1
38502530,10,36,"F","Gold",11500,11,1
46494296,8,42,"F","Tin",0.01,8,1
5059259,4,64,"F","Silver",360,NA,0
18861350,8,77,"U","Gold",12000,21,1
6098312,8,73,"M","Gold",5500,30,0
27653730,9,57,"F","Silver",500,9,0
45725987,7,53,"F","Silver",480,12,0
33552815,4,43,"F","Silver",0.02,8,0
32981496,5,72,"F","Silver",1000,6,0
8504547,5,40,"F","Silver",4000,6,0
35586482,12,34,"U","Tin",0.01,4,1
3889726,12,69,"F","Silver",4000,5,0
37542059,10,47,"F","Silver",2000,5,0
618284,15,NA,"F","Silver",0.02,NA,1
15455998,9,73,"F","Platinum",20540.08,3,0
50772152,8,53,"U","Gold",6000,3,0
3483258,12,NA,NA,"Tin",0.01,5,1
10226842,13,50,"F","Gold",6000,3,1
13279440,2,58,"M","Tin",0.01,5,0
38444034,7,46,NA,"Tin",0.01,5,0
4423976,5,66,"M","Tin",0.01,5,0
10187979,7,78,"F","Tin",0.01,4,1
18852890,5,76,"F","Gold",6000,2,0
37284424,9,62,"M","Gold",9000,4,1
34008795,NA,76,"M","Silver",3000,2,0
9883835,8,59,"F","Silver",2800,8,0
4407873,4,63,"F","Tin",0.01,4,0
3740870,15,45,NA,"Silver",3000,2,0
37812552,9,48,"F","Silver",50,10,0
3836304,7,79,NA,"Gold",12000,25,0
39928345,7,44,"F","Silver",720,9,0
42314013,6,70,"U","Platinum",27053.35,18,0
30842565,9,61,"F","Silver",3185.2,5,0
7511566,15,37,"F","Silver",1500,8,1
27393518,14,29,"F","Tin",0.01,7,1
39000121,8,49,NA,"Tin",0.01,5,1
4800346,12,48,"F","Gold",6053.34,12,0
22656138,9,46,"F","Tin",0.01,8,1
35055266,10,57,"F","Gold",6053.35,6,1
29063094,5,47,"M","Silver",4000,1,0
33461127,14,43,"U","Tin",0.01,5,0
28339266,5,66,"F","Silver",728,13,0
3845001,7,45,"F","Tin",0.01,8,0
35098739,10,56,"F","Silver",500,9,1
27417247,8,47,"F","Gold",6053.35,1,0
4558448,15,76,"F","Platinum",239542.13,4,1
49229810,6,NA,NA,"Silver",600,7,0
43498800,NA,72,"M","Gold",6000,8,0
29550432,13,70,"M","Gold",6000,1,1
36435356,5,63,"U","Gold",6000,5,0
10835105,6,59,"M","Silver",3206.28,8,0
13842463,4,47,"F","Tin",0.01,8,0
28337492,10,51,"F","Tin",0.01,7,0
17373174,6,51,"M","Tin",0.01,5,0
31700418,11,42,"M","Gold",6000.01,9,0
6786758,10,60,"F","Silver",1000,5,0
30875897,10,59,"M","Gold",6000.01,8,0
34037060,8,61,"F","Gold",6000,15,0
44602687,14,56,"F","Tin",0.01,4,0
3956997,12,NA,"U","Silver",4000,5,1
2252104,12,43,"F","Tin",0.01,9,1
17306647,14,42,NA,"Gold",5170.88,4,0
9646825,9,51,"F","Gold",6000,1,0
12864714,6,50,"F","Gold",7000,1,1
27178382,8,71,"M","Silver",4000,15,0
51267664,6,52,"F","Tin",0.01,5,0
11286423,7,44,"M","Gold",14000,8,0
34990387,10,48,"F","Tin",0.01,4,0
33446853,8,60,"U","Gold",6110,2,0
35377611,6,54,"M","Silver",0.02,5,0
26454467,7,59,"F","Silver",420,4,0
3794172,5,28,"F","Silver",600,5,0
37228303,12,45,"F","Tin",0.01,4,0
4842723,NA,72,"F","Tin",0.01,8,0
28639693,7,36,"F","Tin",0.01,8,0
13945289,7,77,"F","Silver",400,10,0
50357643,8,60,"F","Silver",1000,4,0
29068789,6,55,"F","Silver",1000,9,0
34443629,7,56,"F","Silver",5000,NA,0
11754591,9,38,"U","Tin",0.01,8,0
39877015,8,65,"U","Gold",5500,8,0
217158,12,74,"F","Gold",6000,5,0
30536898,11,47,"F","Silver",3000,5,0
35757074,9,77,"M","Gold",6180.4,4,0
48342477,7,NA,"F","Silver",610,9,0
1138235,18,37,"F","Silver",50.01,8,1
4113462,12,61,"F","Platinum",22800.01,13,0
44700492,9,48,NA,"Gold",18053.35,6,0
28872304,9,67,"M","Gold",9300,3,0
42238732,8,70,NA,"Silver",2000,9,0
52126053,9,43,"F","Tin",0.01,4,0
6850162,7,60,"M","Tin",0.01,5,0
40328165,9,77,"U","Silver",1000,2,0
16718089,11,67,NA,"Gold",6668.37,18,1
34291594,10,49,"F","Silver",3000,4,0
6460186,10,60,"M","Gold",6025,3,0
31294006,9,35,"F","Tin",0.01,8,0
26275708,11,32,"F","Silver",1680,4,0
7846185,9,66,"F","Silver",3000,5,1
34775192,7,53,"F","Silver",1000,1,0
37959154,6,63,"F","Silver",3000,9,0
36049146,15,44,"F","Tin",0.01,4,1
34709009,9,NA,"F","Tin",0.01,9,0
11897015,10,64,"F","Silver",1000,5,0
23997214,4,48,"F","Tin",0.01,5,0
35092080,10,58,"F","Gold",6053.35,5,1
44043378,9,55,"M","Silver",4800,11,0
38232290,9,64,NA,"Tin",0.01,10,0
33752024,7,NA,"F","Silver",4000,10,1
13397966,14,59,"F","Silver",610,8,1
52775728,NA,41,"M","Gold",16005.01,8,1
16547446,10,62,"F","Platinum",20700,17,0
51427114,11,59,"F","Tin",0.01,6,1
2284065,16,37,"F","Tin",0.01,8,1
43869680,13,50,"F","Tin",0.01,4,0
43035550,6,44,"M","Gold",6000,5,0
630888,9,38,"F","Tin",0.01,5,1
44723409,6,27,"F","Tin",0.01,6,0
37611964,NA,63,"M","Gold",6000,2,0
33123876,3,51,"M","Gold",6000,2,0
48746918,13,NA,"F","Silver",3000,9,0
15129098,5,60,"F","Tin",0.01,8,0
17067456,6,45,"M","Tin",0.01,9,0
13350374,11,70,"U","Gold",6000,2,0
29377331,13,37,"M","Silver",600,4,0
10226680,6,54,"F","Silver",1120,9,1
4151097,11,34,"F","Tin",0.01,8,1
27710858,9,42,"M","Silver",3053.82,6,0
14000202,6,54,"F","Tin",0.01,4,0
14815087,6,74,"F","Gold",6000,2,0
35588760,10,30,"F","Silver",420,3,1
42372870,4,34,"F","Silver",1960,5,1
9785620,8,76,"M","Tin",0.01,8,0
10833552,10,NA,"M","Tin",0.01,8,0
8779996,5,NA,"F","Silver",480,9,0
18187625,6,31,"U","Gold",6000,2,0
33573707,9,NA,"F","Tin",0.01,4,1
49351810,11,58,"F","Silver",1200,1,0
40927093,10,63,"U","Tin",0.01,5,1
7038550,10,57,NA,"Tin",0.01,5,0
47148723,6,NA,"F","Silver",420,7,0
37327336,11,58,"F","Gold",6000,2,1
18568181,4,66,"F","Platinum",27000,4,0
40348182,7,62,NA,"Silver",2000,7,0
49923015,4,65,"U","Platinum",24500,9,0
6593348,20,34,"F","Tin",0.01,5,1
27135837,11,35,"F","Tin",0.01,7,1
46635825,NA,31,"F","Tin",0.01,5,0
48763308,9,66,"M","Gold",6000,2,0
34606404,11,73,"F","Platinum",20678.29,4,0
43510690,9,66,NA,"Gold",17860.04,7,0
46526236,15,75,"M","Gold",6000,5,0
8570507,17,50,"F","Silver",5000,2,1
19433484,11,39,"F","Silver",2180,4,0
48057349,11,55,"F","Tin",0.01,8,0
11666854,7,43,"M","Silver",4884.25,NA,0
8660794,9,55,"M","Silver",2000,1,0
10006,9,51,"F","Silver",300,11,0
46410173,7,66,"F","Gold",20000,2,0
10135707,7,NA,"F","Tin",0.01,5,0
33787235,8,53,"F","Platinum",22000,12,0
35703128,4,45,"F","Silver",50,10,0
14729008,4,57,"M","Tin",0.01,8,0
30022509,NA,77,"F","Gold",14000,29,1
39531976,13,43,"F","Gold",6052.66,7,1
34810621,NA,68,"F","Gold",18000,2,0
34719233,10,54,"F","Silver",2000,1,1
6808433,10,74,NA,"Gold",16000,4,0
29166349,13,67,NA,"Silver",3052.66,9,0
39626985,4,49,"M","Tin",0.01,9,0
7292384,8,72,"F","Gold",12000,3,0
45353427,10,57,"M","Gold",6000,1,0
249335,4,52,"M","Silver",1800,4,0
20247737,11,53,"M","Tin",0.01,5,0
35168680,8,53,"F","Tin",0.01,8,1
39587629,10,71,"F","Tin",0.01,7,1
42872814,7,30,"F","Tin",0.01,NA,1
8640297,9,54,"F","Silver",1000,4,1
46479823,3,54,NA,"Tin",0.01,10,0
3782476,6,NA,"M","Silver",2000,12,0
33386397,9,NA,NA,"Gold",9000,13,0
11367849,9,35,"F","Tin",0.01,7,1
7521685,9,52,NA,"Silver",4000,6,0
36663588,6,53,"F","Silver",2500,8,0
3568490,11,63,"F","Silver",300,9,1
49109768,NA,45,"M","Tin",0.01,5,0
44920956,11,58,"U","Silver",60.79,8,0
35596208,10,33,"M","Tin",0.01,4,0
34315108,10,32,"F","Tin",0.01,8,1
12774952,3,46,"F","Tin",0.01,5,0
35267018,6,48,NA,"Silver",50,11,0
40965238,9,41,"F","Tin",0.01,5,0
41498986,10,44,"U","Silver",100,10,0
9012079,5,76,"F","Gold",18000,6,0
48655670,12,75,NA,"Silver",5000,6,0
38340115,10,49,"M","Silver",3000,5,1
50867846,7,52,"F","Tin",0.01,7,0
32489923,6,70,NA,"Silver",480,5,1
51058860,13,73,"F","Gold",10000,4,0
34638322,18,70,NA,"Gold",6000,23,0
39656523,13,NA,"F","Tin",0.01,6,1
1134051,14,77,"F","Silver",4884.25,11,0
17172470,12,48,"M","Tin",0.01,5,0
682144,5,70,"F","Platinum",21684.94,0,0
27692787,11,55,"M","Gold",6000,2,0
44781352,10,46,"F","Silver",1000,5,1
1070037,5,73,"F","Silver",600,32,0
42175358,5,60,"M","Platinum",30000,1,0
1467158,12,60,"F","Gold",9604.34,4,0
11607785,7,50,"U","Tin",0.01,8,0
52283337,12,58,"F","Silver",3000,4,0
6220509,11,61,"U","Tin",0.01,8,0
17234360,8,45,"F","Silver",4804.85,4,0
36204265,6,77,"F","Gold",6000,4,0
14256657,6,50,"F","Tin",0.01,8,0
3567745,9,29,"F","Gold",10000,3,1
51254341,20,37,"F","Silver",3000,4,1
48014771,12,54,"M","Gold",12105.32,8,0
23804181,12,41,"F","Tin",0.01,9,1
9509569,NA,29,"M","Tin",0.01,4,0
11843853,2,36,"F","Tin",0.01,5,0
9957685,5,50,"M","Tin",0.01,4,0
40385053,13,36,"F","Tin",0.01,4,1
11796235,10,62,NA,"Silver",3000,3,0
40772731,8,56,"F","Silver",1000,8,0
18646549,6,75,"F","Platinum",24000,2,1
36536217,8,43,NA,"Tin",0.01,4,0
31300839,6,70,"F","Gold",10000,4,1
42253979,7,75,NA,"Silver",4926.78,14,0
9615083,12,52,"F","Silver",4000,5,0
25284908,7,57,"M","Gold",9105.32,7,0
3613364,14,50,"F","Gold",10166.01,11,0
35061150,6,70,"F","Gold",6053.35,NA,1
41505290,6,73,"M","Gold",16937.6,8,0
253839,9,42,"F","Silver",2000,4,0
8885079,6,47,"F","Silver",0.02,5,0
40080384,9,50,"F","Tin",0.01,5,0
14442019,7,65,"F","Gold",13850,8,0
8642567,6,50,"F","Tin",0.01,4,0
43139711,10,77,"U","Platinum",37052.66,18,0
35385150,NA,59,"F","Tin",0.01,5,0
16928539,10,66,"U","Gold",6000,2,0
39301067,10,54,"U","Gold",6000.01,4,0
46441966,5,58,"M","Silver",2550.01,10,0
42963135,9,36,NA,"Tin",0.01,4,1
12136417,9,41,NA,"Gold",12000,9,0
42905844,NA,NA,"F","Gold",6052.65,8,0
45438104,10,43,"F","Tin",0.01,5,0
33171331,9,48,"M","Silver",1500,8,0
41318007,NA,72,"F","Silver",3000,16,0
42278351,10,26,"F","Tin",0.01,5,1
17226899,3,47,NA,"Tin",0.01,8,0
36630191,6,31,"F","Tin",0.01,8,0
17336163,5,47,"F","Tin",0.01,8,0
50786285,6,73,"F","Silver",1780.55,6,0
43377752,14,30,"F","Gold",7300,5,0
8598908,9,56,"F","Tin",0.01,NA,0
39438534,5,62,"F","Gold",6000.01,5,1
34545863,13,64,"F","Silver",5000,4,0
46434820,9,58,"M","Silver",1000,2,0
26218410,11,63,"F","Gold",6000,5,0
18746020,7,45,"F","Silver",2700,12,0
8252947,6,46,NA,"Gold",9000,3,0
6825133,6,46,"F","Silver",3000,3,0
42080551,6,62,"M","Silver",5000,5,0
13616765,5,59,NA,"Tin",0.01,5,0
46642902,11,55,"F","Silver",600,6,0
43466674,9,36,"M","Silver",3400,5,0
6396070,10,49,"M","Silver",1009,6,0
45137600,5,65,NA,"Silver",50.01,8,0
44780313,5,50,"F","Silver",600,7,0
33269340,4,64,NA,"Silver",3000,17,0
42200654,14,44,"F","Tin",0.01,10,0
32536484,10,71,"M","Silver",3000,5,1
45609839,9,57,"F","Silver",3000,3,0
41374098,18,56,"M","Tin",0.01,4,1
10189572,5,78,"M","Silver",5000,32,0
9810870,11,49,"M","Tin",0.01,7,0
3667162,17,54,"U","Silver",100,1,0
4463161,15,60,"F","Gold",6000,1,1
15512657,9,63,"M","Silver",5000,2,0
18638988,7,72,"F","Gold",6000,2,0
40056840,9,56,"M","Gold",10000,1,0
41053810,7,70,"F","Tin",0.01,5,0
7353359,6,NA,"U","Tin",0.01,5,0
45813622,3,44,NA,"Tin",0.01,7,0
47019001,5,NA,NA,"Tin",0.01,17,0
44787504,7,57,"F","Silver",3000,2,1
1186671,7,71,"F","Silver",2000,3,1
6678394,11,35,"F","Tin",0.01,8,1
18999565,14,32,"F","Tin",0.01,4,0
16328310,14,32,"F","Tin",0.01,4,1
34285101,13,66,"F","Silver",1200,1,1
33352301,3,46,"M","Gold",6000,1,0
27885569,7,36,NA,"Gold",6000,1,0
35578331,16,76,"U","Gold",6000,14,1
10300414,NA,37,"F","Tin",0.01,11,1
11844892,7,62,"F","Gold",8500,18,0
35064044,7,71,NA,"Platinum",20249.18,3,0
47810426,7,71,"F","Gold",8000,5,1
31999120,17,53,"F","Gold",19958.73,3,1
34387281,9,49,"U","Silver",500,24,0
23430729,12,31,"F","Silver",2660,9,1
18482120,7,37,"F","Silver",420,5,1
8030928,10,55,"F","Tin",0.01,5,1
17900719,6,46,"M","Tin",0.01,8,0
32817823,7,63,"F","Gold",6147.6,26,0
